0.0530035335689	0.00353356890459	0.0671378091873	0.00353356890459	0.017667844523	0.0459363957597	0.00353356890459	0.0106007067138	0.0106007067138	0.0106007067138	0.194346289753	0.0459363957597	0.00353356890459	0.0459363957597	0.0106007067138	0.0318021201413	0.0247349823322	0.00353356890459	0.00353356890459	0.0671378091873	0.00353356890459	0.265017667845	0.0106007067138	0.0459363957597	0.017667844523	
0.179282868526	0.0677290836653	0.00398406374502	0.00398406374502	0.0199203187251	0.0199203187251	0.338645418327	0.00398406374502	0.00398406374502	0.0996015936255	0.00398406374502	0.00398406374502	0.00398406374502	0.0119521912351	0.0438247011952	0.00398406374502	0.00398406374502	0.0119521912351	0.0199203187251	0.0358565737052	0.00398406374502	0.0756972111554	0.0199203187251	0.0119521912351	0.00398406374502	
0.0111524163569	0.412639405204	0.00371747211896	0.00371747211896	0.0185873605948	0.00371747211896	0.0483271375465	0.0111524163569	0.00371747211896	0.00371747211896	0.159851301115	0.0111524163569	0.0111524163569	0.00371747211896	0.0631970260223	0.0706319702602	0.00371747211896	0.0260223048327	0.00371747211896	0.0111524163569	0.0334572490706	0.0111524163569	0.00371747211896	0.00371747211896	0.0631970260223	
0.0479233226837	0.341853035144	0.0287539936102	0.00958466453674	0.0415335463259	0.00958466453674	0.0798722044728	0.0287539936102	0.0798722044728	0.0351437699681	0.0351437699681	0.0159744408946	0.00958466453674	0.00958466453674	0.00958466453674	0.0607028753994	0.0223642172524	0.00319488817891	0.0607028753994	0.00319488817891	0.00319488817891	0.00319488817891	0.00319488817891	0.0351437699681	0.0223642172524	
0.00404858299595	0.352226720648	0.00404858299595	0.0283400809717	0.00404858299595	0.0526315789474	0.00404858299595	0.0121457489879	0.0121457489879	0.0202429149798	0.198380566802	0.00404858299595	0.00404858299595	0.0202429149798	0.0445344129555	0.00404858299595	0.117408906883	0.0121457489879	0.0121457489879	0.0202429149798	0.00404858299595	0.00404858299595	0.00404858299595	0.0526315789474	0.00404858299595	
0.00411522633745	0.0946502057613	0.0288065843621	0.00411522633745	0.00411522633745	0.17695473251	0.00411522633745	0.00411522633745	0.111111111111	0.0123456790123	0.259259259259	0.0123456790123	0.00411522633745	0.111111111111	0.00411522633745	0.00411522633745	0.0288065843621	0.0123456790123	0.00411522633745	0.0617283950617	0.00411522633745	0.00411522633745	0.00411522633745	0.0288065843621	0.0123456790123	
0.111111111111	0.027027027027	0.0870870870871	0.027027027027	0.021021021021	0.105105105105	0.027027027027	0.045045045045	0.003003003003	0.00900900900901	0.00900900900901	0.003003003003	0.003003003003	0.123123123123	0.045045045045	0.003003003003	0.273273273273	0.003003003003	0.00900900900901	0.033033033033	0.003003003003	0.003003003003	0.00900900900901	0.003003003003	0.015015015015	
0.00456621004566	0.0593607305936	0.0593607305936	0.013698630137	0.00456621004566	0.0319634703196	0.0319634703196	0.013698630137	0.00456621004566	0.013698630137	0.342465753425	0.00456621004566	0.168949771689	0.0319634703196	0.0593607305936	0.0319634703196	0.00456621004566	0.00456621004566	0.013698630137	0.013698630137	0.013698630137	0.0502283105023	0.00456621004566	0.00456621004566	0.013698630137	
0.0212765957447	0.0273556231003	0.0151975683891	0.00303951367781	0.00303951367781	0.0273556231003	0.0151975683891	0.00911854103343	0.0942249240122	0.00303951367781	0.0881458966565	0.00911854103343	0.0395136778116	0.0395136778116	0.0212765957447	0.00303951367781	0.118541033435	0.148936170213	0.0273556231003	0.00303951367781	0.00911854103343	0.00303951367781	0.00303951367781	0.063829787234	0.203647416413	
0.150769230769	0.0338461538462	0.00923076923077	0.00307692307692	0.00307692307692	0.00923076923077	0.0769230769231	0.00307692307692	0.0215384615385	0.0153846153846	0.0153846153846	0.00923076923077	0.0153846153846	0.00923076923077	0.0523076923077	0.0276923076923	0.427692307692	0.04	0.0153846153846	0.0276923076923	0.00307692307692	0.00923076923077	0.00307692307692	0.0153846153846	0.00307692307692	
0.0139275766017	0.0194986072423	0.008356545961	0.00278551532033	0.00278551532033	0.008356545961	0.00278551532033	0.0194986072423	0.0139275766017	0.00278551532033	0.0306406685237	0.00278551532033	0.00278551532033	0.058495821727	0.303621169916	0.153203342618	0.091922005571	0.008356545961	0.041782729805	0.00278551532033	0.0139275766017	0.130919220056	0.00278551532033	0.00278551532033	0.058495821727	
0.0101694915254	0.11186440678	0.00338983050847	0.0169491525424	0.0440677966102	0.0576271186441	0.00338983050847	0.0101694915254	0.0508474576271	0.0372881355932	0.0508474576271	0.0101694915254	0.0101694915254	0.0101694915254	0.125423728814	0.064406779661	0.125423728814	0.00338983050847	0.00338983050847	0.152542372881	0.00338983050847	0.00338983050847	0.0169491525424	0.0169491525424	0.0576271186441	
0.0096463022508	0.202572347267	0.0032154340836	0.131832797428	0.0032154340836	0.0610932475884	0.016077170418	0.0096463022508	0.0546623794212	0.0032154340836	0.0032154340836	0.0096463022508	0.0032154340836	0.0353697749196	0.0353697749196	0.106109324759	0.0225080385852	0.0032154340836	0.0932475884244	0.0353697749196	0.0032154340836	0.0610932475884	0.0610932475884	0.016077170418	0.016077170418	
0.00374531835206	0.0112359550562	0.0711610486891	0.0187265917603	0.00374531835206	0.00374531835206	0.0262172284644	0.0187265917603	0.0262172284644	0.00374531835206	0.0262172284644	0.348314606742	0.00374531835206	0.0187265917603	0.0337078651685	0.0786516853933	0.176029962547	0.00374531835206	0.00374531835206	0.0337078651685	0.0337078651685	0.0262172284644	0.00374531835206	0.00374531835206	0.0187265917603	
0.0165745856354	0.00552486187845	0.0718232044199	0.0276243093923	0.00552486187845	0.0165745856354	0.0165745856354	0.00552486187845	0.00552486187845	0.00552486187845	0.259668508287	0.0165745856354	0.00552486187845	0.259668508287	0.00552486187845	0.00552486187845	0.00552486187845	0.00552486187845	0.00552486187845	0.00552486187845	0.0165745856354	0.00552486187845	0.160220994475	0.0497237569061	0.0165745856354	
0.00429184549356	0.0128755364807	0.0901287553648	0.37339055794	0.0386266094421	0.0128755364807	0.0128755364807	0.0214592274678	0.00429184549356	0.00429184549356	0.227467811159	0.0214592274678	0.00429184549356	0.00429184549356	0.00429184549356	0.00429184549356	0.0128755364807	0.00429184549356	0.00429184549356	0.00429184549356	0.0128755364807	0.00429184549356	0.0300429184549	0.0815450643777	0.00429184549356	
0.0179211469534	0.283154121864	0.00358422939068	0.118279569892	0.0752688172043	0.00358422939068	0.0179211469534	0.146953405018	0.00358422939068	0.00358422939068	0.00358422939068	0.0179211469534	0.00358422939068	0.00358422939068	0.0537634408602	0.0179211469534	0.118279569892	0.0179211469534	0.0250896057348	0.010752688172	0.00358422939068	0.00358422939068	0.0250896057348	0.0179211469534	0.00358422939068	
